2016-05-29 19:13:55;63.62
2016-05-29 19:14:03;81.88
2016-05-29 19:14:11;72.10
2016-05-29 19:14:19;93.80
2016-05-29 19:14:27;76.74
2016-05-29 19:14:35;86.33
2016-05-29 19:14:43;98.34
2016-05-29 19:14:49;8.97
2016-05-29 19:14:51;81.01
2016-05-29 19:14:59;85.33
2016-05-29 19:15:07;72.38
2016-05-29 19:15:15;91.69
2016-05-29 19:15:24;94.22
2016-05-29 19:15:31;94.40
2016-05-29 19:15:39;81.15
2016-05-29 19:15:47;85.96
2016-05-29 19:15:55;114.55
2016-05-29 19:16:03;75.11
2016-05-29 19:16:11;95.84
2016-05-29 19:16:19;67.55
2016-05-29 19:16:27;85.63
2016-05-29 19:16:35;82.48
2016-05-29 19:16:43;96.58
2016-05-29 19:16:51;64.90
2016-05-29 19:16:59;93.19
2016-05-29 19:17:07;88.03
2016-05-29 19:17:08;88.03
2016-05-29 19:17:15;106.07
2016-05-29 19:17:23;65.09
2016-05-29 19:17:31;112.06
2016-05-29 19:17:39;69.71
2016-05-29 19:17:47;95.55
2016-05-29 19:17:47;339.67
2016-05-29 19:17:55;58.78
2016-05-29 19:18:03;116.30
2016-05-29 19:18:11;49.82
2016-05-29 19:18:19;107.00
2016-05-29 19:18:27;49.26
2016-05-29 19:18:35;114.77
2016-05-29 19:18:43;53.00
2016-05-29 19:18:51;138.23
2016-05-29 19:18:59;49.33
2016-05-29 19:19:07;118.11
2016-05-29 19:19:15;70.80
2016-05-29 19:19:23;113.41
2016-05-29 19:19:31;53.26
2016-05-29 19:19:39;110.48
2016-05-29 19:19:47;40.08
2016-05-29 19:19:55;145.12
2016-05-29 19:20:03;49.30
2016-05-29 19:20:11;151.04
2016-05-29 19:20:19;47.95
2016-05-29 19:20:27;157.40
2016-05-29 19:20:32;273.33
2016-05-29 19:20:35;45.66
2016-05-29 19:20:43;153.71
2016-05-29 19:20:51;62.22
2016-05-29 19:20:59;169.73
2016-05-29 19:21:07;59.34
2016-05-29 19:21:15;174.26
2016-05-29 19:21:23;46.13
2016-05-29 19:21:31;113.69
2016-05-29 19:21:54;33.97
2016-05-29 19:21:54;134.02
2016-05-29 19:21:55;118.79
2016-05-29 19:22:03;74.20
2016-05-29 19:22:11;57.95
2016-05-29 19:22:19;90.36
2016-05-29 19:22:27;49.29
2016-05-29 19:22:35;51.38
2016-05-29 19:22:43;105.38
2016-05-29 19:22:51;186.81
2016-05-29 19:22:59;134.47
2016-05-29 19:23:01;80.28
2016-05-29 19:23:07;26.31
2016-05-29 19:23:21;39.15
2016-05-29 19:23:29;74.24
2016-05-29 19:23:37;101.60
2016-05-29 19:23:45;82.36
2016-05-29 19:23:53;61.18
2016-05-29 19:24:01;76.93
2016-05-29 19:24:09;75.52
2016-05-29 19:24:19;96.69
2016-05-29 19:24:26;93.22
2016-05-29 19:24:34;163.93
2016-05-29 19:24:42;231.56
2016-05-29 19:24:50;138.54
2016-05-29 19:25:17;139.23
2016-05-29 19:26:23;116.82
2016-05-29 19:26:31;24.83
2016-05-29 19:27:01;4.79
2016-05-29 19:27:17;4.77
2016-05-29 19:27:24;116.94
2016-05-29 19:27:32;106.28
2016-05-29 19:27:40;4.79
2016-05-29 19:27:48;90.53
2016-05-29 19:27:56;4.78
2016-05-29 19:28:04;110.94
2016-05-29 19:28:12;18.48
2016-05-29 19:28:20;137.68
2016-05-29 19:28:28;18.41
2016-05-29 19:28:36;162.25
2016-05-29 19:28:44;18.38
2016-05-29 19:28:52;176.51
2016-05-29 19:29:00;18.31
2016-05-29 19:29:08;211.16
2016-05-29 19:29:16;18.21
2016-05-29 19:29:24;235.56
2016-05-29 19:29:32;18.28
2016-05-29 19:29:40;267.64
2016-05-29 19:29:48;18.11
2016-05-29 19:29:56;283.29
2016-05-29 19:30:04;18.13
2016-05-29 19:30:08;290.38
2016-05-29 19:30:12;296.71
2016-05-29 19:30:20;4.77
2016-05-29 19:30:28;310.76
2016-05-29 19:30:36;4.76
2016-05-29 19:30:44;300.03
2016-05-29 19:30:53;4.76
2016-05-29 19:31:00;315.24
2016-05-29 19:31:08;4.76
2016-05-29 19:31:16;295.98
2016-05-29 19:31:24;4.75
2016-05-29 19:31:32;295.53
2016-05-29 19:31:40;4.66
2016-05-29 19:31:48;289.36
2016-05-29 19:31:56;4.67
2016-05-29 19:32:04;303.58
2016-05-29 19:32:12;4.66
2016-05-29 19:32:20;287.05
2016-05-29 19:32:28;4.80
2016-05-29 19:32:36;287.95
2016-05-29 19:32:44;4.79
2016-05-29 19:32:52;302.55
2016-05-29 19:33:00;4.78
2016-05-29 19:33:08;291.48
2016-05-29 19:33:16;4.80
2016-05-29 19:33:24;273.39
